step,loss,lr,tag
921,2.653549,0.60584196,train
922,1.518812,0.60503382,train
923,1.861478,0.60422539,train
924,1.535457,0.60341667,train
925,1.809111,0.60260767,train
926,0.839747,0.60179839,train
927,2.062651,0.60098883,train
928,1.541353,0.60017900,train
929,0.528623,0.59936889,train
930,1.701014,0.59855851,train
931,2.160508,0.59774787,train
932,0.857494,0.59693695,train
933,1.807592,0.59612577,train
934,2.074126,0.59531432,train
935,0.997173,0.59450262,train
936,3.444832,0.59369066,train
937,0.650436,0.59287844,train
938,1.219316,0.59206597,train
939,2.128983,0.59125324,train
940,1.049463,0.59044027,train
941,2.086797,0.58962705,train
942,0.743598,0.58881358,train
943,0.989460,0.58799987,train
944,2.955336,0.58718592,train
945,3.365206,0.58637173,train
946,2.327940,0.58555731,train
947,0.685873,0.58474265,train
948,1.343728,0.58392776,train
949,2.097992,0.58311264,train
950,1.307750,0.58229730,train
951,1.792551,0.58148172,train
952,3.157090,0.58066593,train
953,1.861310,0.57984991,train
954,2.066409,0.57903368,train
955,1.467421,0.57821723,train
956,1.747695,0.57740057,train
957,3.587749,0.57658369,train
958,1.925981,0.57576661,train
959,2.082670,0.57494932,train
960,1.118265,0.57413182,train
961,2.012511,0.57331413,train
962,2.164806,0.57249623,train
963,2.304766,0.57167813,train
964,2.737788,0.57085984,train
965,1.557706,0.57004135,train
966,2.658734,0.56922267,train
967,0.994642,0.56840380,train
968,1.037936,0.56758475,train
969,0.758798,0.56676551,train
970,2.389369,0.56594609,train
971,2.328524,0.56512648,train
972,2.659571,0.56430670,train
973,1.713807,0.56348675,train
974,1.223158,0.56266662,train
975,1.739693,0.56184632,train
976,2.293813,0.56102585,train
977,3.693715,0.56020521,train
978,3.365993,0.55938441,train
979,1.343168,0.55856344,train
980,1.892001,0.55774232,train
981,1.714059,0.55692104,train
982,1.822141,0.55609960,train
983,0.672476,0.55527801,train
984,2.084527,0.55445627,train
985,1.745031,0.55363437,train
986,1.402944,0.55281234,train
987,0.964871,0.55199016,train
988,3.103515,0.55116783,train
989,0.801952,0.55034537,train
990,3.039316,0.54952277,train
991,2.331400,0.54870003,train
992,1.951645,0.54787716,train
993,1.929583,0.54705416,train
994,2.022491,0.54623103,train
995,1.027806,0.54540777,train
996,2.412359,0.54458439,train
997,3.482698,0.54376089,train
998,2.470692,0.54293727,train
999,1.395511,0.54211353,train
1000,13.118570,0.54211353,ttt
1000,2.637616,0.54128967,train
1001,0.993046,0.54046571,train
1002,1.569640,0.53964163,train
1003,1.706878,0.53881744,train
1004,1.603873,0.53799315,train
1005,1.952838,0.53716875,train
1006,2.899895,0.53634425,train
1007,0.791634,0.53551966,train
1008,1.789115,0.53469496,train
1009,1.552577,0.53387017,train
1010,1.517116,0.53304529,train
1011,2.629674,0.53222032,train
1012,2.099226,0.53139526,train
1013,2.144390,0.53057011,train
1014,1.363360,0.52974488,train
1015,1.661816,0.52891957,train
1016,1.972533,0.52809418,train
1017,0.753555,0.52726872,train
1018,1.100528,0.52644317,train
1019,1.629191,0.52561756,train
1020,2.253821,0.52479188,train
1021,1.680034,0.52396613,train
1022,2.556567,0.52314031,train
1023,2.586885,0.52231443,train
1024,0.845195,0.52148849,train
1025,1.678887,0.52066249,train
1026,1.192141,0.51983643,train
1027,3.132145,0.51901032,train
1028,1.436983,0.51818416,train
1029,1.009515,0.51735794,train
1030,1.651139,0.51653168,train
1031,0.874914,0.51570538,train
1032,2.095968,0.51487903,train
1033,1.745277,0.51405264,train
1034,3.190006,0.51322622,train
1035,2.533615,0.51239975,train
1036,1.705426,0.51157326,train
1037,1.829376,0.51074673,train
1038,3.477837,0.50992017,train
1039,2.348798,0.50909358,train
1040,1.267668,0.50826697,train
1041,0.954359,0.50744034,train
1042,2.086186,0.50661369,train
1043,2.527104,0.50578702,train
1044,2.257620,0.50496033,train
1045,0.585218,0.50413363,train
1046,1.867951,0.50330692,train
1047,1.495097,0.50248019,train
1048,3.535614,0.50165347,train
1049,1.574417,0.50082673,train
1050,2.196526,0.50000000,train
1051,2.023084,0.49917327,train
1052,2.191257,0.49834653,train
1053,0.729154,0.49751981,train
1054,3.026338,0.49669308,train
1055,2.735058,0.49586637,train
1056,0.711861,0.49503967,train
1057,1.731434,0.49421298,train
1058,0.724176,0.49338631,train
1059,1.091687,0.49255966,train
1060,1.642106,0.49173303,train
1061,1.684873,0.49090642,train
1062,1.572837,0.49007983,train
1063,2.930954,0.48925327,train
1064,1.396317,0.48842674,train
1065,1.676309,0.48760025,train
1066,2.610868,0.48677378,train
1067,2.530631,0.48594736,train
1068,1.991808,0.48512097,train
1069,0.668779,0.48429462,train
1070,2.113334,0.48346832,train
1071,0.883651,0.48264206,train
1072,2.690917,0.48181584,train
1073,0.607564,0.48098968,train
1074,1.468348,0.48016357,train
1075,1.470291,0.47933751,train
1076,2.217908,0.47851151,train
1077,2.042259,0.47768557,train
1078,1.405743,0.47685969,train
1079,1.167086,0.47603387,train
1080,2.794031,0.47520812,train
1081,2.254058,0.47438244,train
1082,1.568293,0.47355683,train
1083,0.864963,0.47273128,train
1084,3.218935,0.47190582,train
1085,2.305862,0.47108043,train
1086,2.109181,0.47025512,train
1087,1.858732,0.46942989,train
1088,2.050049,0.46860474,train
1089,1.834918,0.46777968,train
1090,1.790220,0.46695471,train
1091,3.066847,0.46612983,train
1092,4.616811,0.46530504,train
1093,1.511588,0.46448034,train
1094,2.285163,0.46365575,train
1095,2.911706,0.46283125,train
1096,1.654743,0.46200685,train
1097,2.023135,0.46118256,train
1098,0.876510,0.46035837,train
1099,1.089913,0.45953429,train
1100,14.456666,0.45953429,ttt
1100,2.870962,0.45871033,train
1101,2.380850,0.45788647,train
1102,2.233759,0.45706273,train
1103,2.320905,0.45623911,train
1104,1.058360,0.45541561,train
1105,3.784158,0.45459223,train
1106,2.734578,0.45376897,train
1107,2.967634,0.45294584,train
1108,2.007498,0.45212284,train
1109,1.314072,0.45129997,train
1110,1.438734,0.45047723,train
1111,1.596091,0.44965463,train
1112,1.430052,0.44883217,train
1113,0.870325,0.44800984,train
1114,1.839251,0.44718766,train
1115,1.596798,0.44636563,train
1116,0.981125,0.44554373,train
1117,2.067676,0.44472199,train
1118,2.223141,0.44390040,train
1119,2.080194,0.44307896,train
1120,1.461763,0.44225768,train
1121,1.006777,0.44143656,train
1122,3.508952,0.44061559,train
1123,1.169290,0.43979479,train
1124,1.980583,0.43897415,train
1125,2.980819,0.43815368,train
1126,2.135489,0.43733338,train
1127,1.598565,0.43651325,train
1128,1.366014,0.43569330,train
1129,1.198017,0.43487352,train
1130,1.129023,0.43405391,train
1131,1.385681,0.43323449,train
1132,1.475828,0.43241525,train
1133,2.396373,0.43159620,train
1134,0.627935,0.43077733,train
1135,1.582058,0.42995865,train
1136,2.809511,0.42914016,train
1137,1.972778,0.42832187,train
1138,2.423777,0.42750377,train
1139,1.767281,0.42668587,train
1140,1.208874,0.42586818,train
1141,0.549417,0.42505068,train
1142,1.516814,0.42423339,train
1143,1.723886,0.42341631,train
1144,1.688508,0.42259943,train
1145,2.035155,0.42178277,train
1146,2.414781,0.42096632,train
1147,0.976218,0.42015009,train
1148,2.779906,0.41933407,train
1149,2.673170,0.41851828,train
1150,1.560304,0.41770270,train
1151,0.933141,0.41688736,train
1152,2.895627,0.41607224,train
1153,1.361201,0.41525735,train
1154,1.722223,0.41444269,train
1155,3.643139,0.41362827,train
1156,2.615443,0.41281408,train
1157,1.301523,0.41200013,train
1158,1.878119,0.41118642,train
1159,2.156245,0.41037295,train
1160,0.913748,0.40955973,train
1161,1.406772,0.40874676,train
1162,0.745947,0.40793403,train
1163,2.871062,0.40712156,train
1164,2.138318,0.40630934,train
1165,2.164220,0.40549738,train
1166,0.767522,0.40468568,train
1167,1.880956,0.40387423,train
1168,1.843518,0.40306305,train
1169,1.915372,0.40225213,train
1170,2.459100,0.40144149,train
1171,2.026469,0.40063111,train
1172,1.131662,0.39982100,train
1173,1.643861,0.39901117,train
1174,1.212540,0.39820161,train
1175,1.523134,0.39739233,train
1176,1.255673,0.39658333,train
1177,0.581841,0.39577461,train
1178,2.516353,0.39496618,train
1179,1.204771,0.39415804,train
1180,1.592872,0.39335018,train
1181,2.056826,0.39254262,train
1182,1.992958,0.39173535,train
1183,2.108087,0.39092838,train
1184,0.709197,0.39012170,train
1185,2.098781,0.38931533,train
1186,2.238351,0.38850926,train
1187,1.778796,0.38770349,train
1188,1.394859,0.38689803,train
1189,1.269507,0.38609288,train
1190,0.853321,0.38528804,train
1191,1.964485,0.38448351,train
1192,1.054951,0.38367930,train
1193,1.365019,0.38287541,train
1194,1.300989,0.38207184,train
1195,2.090547,0.38126859,train
1196,2.048454,0.38046567,train
1197,1.183625,0.37966307,train
1198,1.451824,0.37886080,train
1199,1.091253,0.37805886,train
1200,13.707884,0.37805886,ttt
1200,1.764771,0.37725726,train
1201,3.318133,0.37645599,train
1202,1.480282,0.37565506,train
1203,1.447861,0.37485447,train
1204,3.807265,0.37405422,train
1205,2.591598,0.37325431,train
1206,1.134486,0.37245475,train
1207,0.765954,0.37165554,train
1208,1.665142,0.37085669,train
1209,1.338443,0.37005818,train
1210,1.881164,0.36926003,train
1211,1.931119,0.36846224,train
1212,2.773361,0.36766480,train
1213,0.874594,0.36686773,train
1214,1.508036,0.36607102,train
1215,2.254971,0.36527468,train
1216,0.803442,0.36447871,train
1217,2.123161,0.36368311,train
1218,2.035394,0.36288788,train
1219,1.999692,0.36209302,train
1220,1.331139,0.36129855,train
1221,1.862394,0.36050445,train
1222,2.173829,0.35971073,train
1223,2.931620,0.35891740,train
1224,2.147656,0.35812445,train
1225,1.405259,0.35733189,train
1226,1.895667,0.35653972,train
1227,2.090025,0.35574794,train
1228,3.853498,0.35495656,train
1229,2.546097,0.35416557,train
1230,1.760779,0.35337498,train
1231,1.760569,0.35258479,train
1232,3.839092,0.35179501,train
1233,1.242612,0.35100563,train
1234,3.373729,0.35021666,train
1235,1.930559,0.34942810,train
1236,2.898671,0.34863995,train
1237,2.602616,0.34785221,train
1238,2.673432,0.34706489,train
1239,1.113483,0.34627799,train
1240,1.785515,0.34549150,train
1241,2.828731,0.34470544,train
1242,1.792113,0.34391981,train
1243,1.154486,0.34313460,train
1244,2.207448,0.34234982,train
1245,3.392596,0.34156547,train
1246,1.379874,0.34078155,train
1247,1.699998,0.33999807,train
1248,1.773192,0.33921503,train
1249,1.213920,0.33843243,train
1250,1.920692,0.33765027,train
1251,0.815680,0.33686855,train
1252,1.698213,0.33608728,train
1253,2.339257,0.33530645,train
1254,1.022282,0.33452608,train
1255,1.556222,0.33374616,train
1256,1.356256,0.33296669,train
1257,2.312014,0.33218768,train
1258,1.845787,0.33140913,train
1259,1.009900,0.33063104,train
1260,1.461162,0.32985341,train
1261,2.040757,0.32907625,train
1262,1.300050,0.32829956,train
1263,0.495852,0.32752333,train
1264,0.964139,0.32674758,train
1265,2.411906,0.32597230,train
1266,1.347022,0.32519749,train
1267,1.505301,0.32442317,train
1268,3.611744,0.32364932,train
1269,1.820976,0.32287596,train
1270,2.337288,0.32210308,train
1271,2.909061,0.32133068,train
1272,1.241162,0.32055878,train
1273,1.282763,0.31978736,train
1274,1.286909,0.31901644,train
1275,2.677357,0.31824601,train
1276,2.286878,0.31747608,train
1277,3.245227,0.31670665,train
1278,2.246700,0.31593772,train
1279,1.675205,0.31516930,train
1280,2.266013,0.31440138,train
1281,2.148148,0.31363396,train
1282,2.021295,0.31286706,train
1283,1.435560,0.31210066,train
1284,1.280331,0.31133479,train
1285,2.200222,0.31056942,train
1286,3.387776,0.30980458,train
1287,2.329564,0.30904025,train
1288,6.001079,0.30827645,train
1289,1.826146,0.30751317,train
1290,1.743044,0.30675042,train
1291,0.759495,0.30598819,train
1292,1.833968,0.30522650,train
1293,1.574280,0.30446533,train
1294,1.229262,0.30370471,train
1295,1.104631,0.30294462,train
1296,1.885733,0.30218507,train
1297,0.704889,0.30142605,train
1298,1.875081,0.30066759,train
1299,2.357577,0.29990966,train
1300,19.925201,0.29990966,ttt
1300,2.063644,0.29915229,train
1301,0.872260,0.29839546,train
1302,1.426343,0.29763919,train
1303,0.717098,0.29688346,train
1304,1.709623,0.29612830,train
1305,1.287590,0.29537369,train
1306,1.651785,0.29461964,train
1307,0.879388,0.29386615,train
1308,0.970470,0.29311322,train
1309,1.882015,0.29236086,train
1310,1.345993,0.29160907,train
1311,0.909234,0.29085785,train
1312,0.488994,0.29010720,train
1313,0.699675,0.28935712,train
1314,1.890036,0.28860762,train
1315,0.804486,0.28785870,train
1316,1.738825,0.28711035,train
1317,1.514209,0.28636259,train
1318,1.851192,0.28561542,train
1319,1.464419,0.28486883,train
1320,1.591665,0.28412282,train
1321,2.947417,0.28337741,train
1322,2.217075,0.28263259,train
1323,0.954593,0.28188837,train
1324,2.077869,0.28114474,train
1325,0.783337,0.28040171,train
1326,0.616006,0.27965927,train
1327,1.076250,0.27891745,train
1328,3.010609,0.27817622,train
1329,2.933650,0.27743561,train
1330,0.966750,0.27669560,train
1331,0.841677,0.27595620,train
1332,0.574339,0.27521741,train
1333,0.841591,0.27447924,train
1334,2.622689,0.27374169,train
1335,1.909028,0.27300475,train
1336,1.152949,0.27226843,train
1337,2.527419,0.27153274,train
1338,0.611252,0.27079767,train
1339,1.182787,0.27006323,train
1340,2.202459,0.26932942,train
1341,3.012894,0.26859624,train
1342,1.980610,0.26786369,train
1343,1.349765,0.26713177,train
1344,2.622532,0.26640049,train
1345,1.549950,0.26566985,train
1346,2.663052,0.26493985,train
1347,1.817650,0.26421050,train
1348,2.453369,0.26348179,train
1349,1.358894,0.26275372,train
1350,0.675040,0.26202630,train
1351,1.017932,0.26129954,train
1352,1.164201,0.26057342,train
1353,2.977892,0.25984797,train
1354,2.647554,0.25912316,train
1355,0.366800,0.25839902,train
1356,1.040732,0.25767554,train
1357,1.483405,0.25695272,train
1358,2.722748,0.25623056,train
1359,2.689404,0.25550907,train
1360,2.279739,0.25478825,train
1361,2.632458,0.25406810,train
1362,2.674278,0.25334862,train
1363,0.608986,0.25262981,train
1364,2.040936,0.25191169,train
1365,2.083923,0.25119424,train
1366,0.920848,0.25047747,train
1367,1.985049,0.24976138,train
1368,2.760260,0.24904598,train
1369,1.902484,0.24833126,train
1370,1.598400,0.24761723,train
1371,3.006474,0.24690389,train
1372,0.623106,0.24619125,train
1373,1.157962,0.24547929,train
1374,1.688141,0.24476803,train
1375,0.579613,0.24405748,train
1376,2.643998,0.24334762,train
1377,1.691234,0.24263846,train
1378,0.889580,0.24193000,train
1379,2.627692,0.24122225,train
1380,1.711201,0.24051521,train
1381,4.143274,0.23980888,train
1382,2.903851,0.23910326,train
1383,2.516593,0.23839835,train
1384,2.218341,0.23769416,train
1385,1.628436,0.23699069,train
1386,1.347266,0.23628793,train
1387,2.632470,0.23558590,train
1388,1.495651,0.23488458,train
1389,0.982963,0.23418400,train
1390,1.905960,0.23348414,train
1391,2.445710,0.23278500,train
1392,3.557456,0.23208660,train
1393,0.932752,0.23138893,train
1394,2.575260,0.23069200,train
1395,1.492933,0.22999580,train
1396,1.122913,0.22930034,train
1397,0.765666,0.22860562,train
1398,1.061394,0.22791164,train
1399,1.912175,0.22721841,train
1400,13.593760,0.22721841,ttt
1400,0.751089,0.22652592,train
1401,1.963122,0.22583418,train
1402,1.469111,0.22514319,train
1403,1.374615,0.22445295,train
1404,3.142272,0.22376346,train
1405,2.463898,0.22307473,train
1406,1.903177,0.22238676,train
1407,3.278448,0.22169954,train
1408,1.868811,0.22101309,train
1409,0.761150,0.22032740,train
1410,0.983479,0.21964247,train
1411,2.428793,0.21895831,train
1412,0.888077,0.21827492,train
1413,2.311869,0.21759230,train
1414,1.994402,0.21691045,train
1415,2.331407,0.21622937,train
1416,1.079006,0.21554907,train
1417,2.276813,0.21486955,train
1418,1.278517,0.21419081,train
1419,1.855806,0.21351285,train
1420,0.760667,0.21283567,train
1421,1.719951,0.21215928,train
1422,1.484232,0.21148367,train
1423,1.120913,0.21080885,train
1424,0.771958,0.21013483,train
1425,1.376594,0.20946159,train
1426,0.543664,0.20878915,train
1427,1.597500,0.20811751,train
1428,1.527833,0.20744666,train
1429,1.386502,0.20677662,train
1430,1.569876,0.20610737,train
1431,1.488234,0.20543893,train
1432,1.445592,0.20477130,train
1433,1.061711,0.20410447,train
1434,0.875117,0.20343845,train
1435,1.440964,0.20277324,train
1436,1.645110,0.20210885,train
1437,0.977390,0.20144527,train
1438,1.417984,0.20078250,train
1439,1.574631,0.20012055,train
1440,1.333816,0.19945943,train
1441,1.575585,0.19879912,train
1442,2.422724,0.19813964,train
1443,2.771883,0.19748098,train
1444,1.473015,0.19682315,train
1445,2.093105,0.19616615,train
1446,0.576525,0.19550998,train
1447,2.049280,0.19485464,train
1448,2.206523,0.19420014,train
1449,1.611068,0.19354647,train
1450,2.013029,0.19289364,train
1451,1.261114,0.19224165,train
1452,2.388752,0.19159051,train
1453,1.440406,0.19094020,train
1454,3.019915,0.19029074,train
1455,1.167405,0.18964213,train
1456,2.033103,0.18899436,train
1457,1.045056,0.18834745,train
1458,1.174499,0.18770138,train
1459,1.308847,0.18705617,train
1460,1.078429,0.18641182,train
1461,1.445565,0.18576832,train
1462,1.283540,0.18512569,train
1463,2.022252,0.18448391,train
1464,1.173582,0.18384300,train
1465,1.978434,0.18320295,train
1466,1.457092,0.18256377,train
1467,2.255866,0.18192545,train
1468,1.865068,0.18128801,train
1469,2.093725,0.18065143,train
1470,2.169127,0.18001573,train
1471,1.612030,0.17938090,train
1472,1.982491,0.17874695,train
1473,2.251339,0.17811388,train
1474,1.278902,0.17748169,train
1475,1.304601,0.17685038,train
1476,1.346936,0.17621995,train
1477,2.512893,0.17559041,train
1478,2.392293,0.17496176,train
1479,0.856782,0.17433399,train
1480,1.518695,0.17370712,train
1481,1.663086,0.17308114,train
1482,2.082019,0.17245605,train
1483,1.968354,0.17183185,train
1484,1.666404,0.17120856,train
1485,2.150271,0.17058616,train
1486,2.176359,0.16996466,train
1487,1.225380,0.16934407,train
1488,1.779962,0.16872438,train
1489,0.928164,0.16810559,train
1490,0.490113,0.16748771,train
1491,1.167366,0.16687075,train
1492,3.095783,0.16625469,train
1493,2.052675,0.16563954,train
1494,1.390117,0.16502531,train
1495,2.750426,0.16441200,train
1496,1.066099,0.16379960,train
1497,1.294915,0.16318812,train
1498,2.125624,0.16257756,train
1499,2.534321,0.16196793,train
1500,13.108437,0.16196793,ttt
1500,1.819369,0.16135921,train
1501,2.011738,0.16075143,train
1502,1.604515,0.16014457,train
1503,1.786400,0.15953864,train
1504,2.244460,0.15893364,train
1505,1.255456,0.15832958,train
1506,2.658235,0.15772645,train
1507,2.109553,0.15712425,train
1508,2.189615,0.15652299,train
1509,1.421260,0.15592267,train
1510,2.530018,0.15532330,train
1511,1.877448,0.15472486,train
1512,2.461758,0.15412737,train
1513,1.573209,0.15353082,train
1514,0.549432,0.15293522,train
1515,0.567494,0.15234057,train
1516,1.102807,0.15174687,train
1517,2.209737,0.15115412,train
1518,2.174902,0.15056233,train
1519,0.750931,0.14997149,train
1520,1.368544,0.14938161,train
1521,1.351055,0.14879268,train
1522,1.894622,0.14820472,train
1523,1.532576,0.14761772,train
1524,2.279228,0.14703168,train
1525,2.626721,0.14644661,train
1526,1.847523,0.14586250,train
1527,1.552148,0.14527937,train
1528,3.891835,0.14469720,train
1529,1.580549,0.14411600,train
1530,3.204179,0.14353578,train
1531,0.393262,0.14295653,train
1532,1.609507,0.14237825,train
1533,0.892668,0.14180096,train
1534,1.528540,0.14122464,train
1535,1.280923,0.14064931,train
1536,1.526180,0.14007495,train
1537,2.262748,0.13950158,train
1538,1.379943,0.13892920,train
1539,1.422811,0.13835781,train
1540,2.802911,0.13778740,train
1541,2.714567,0.13721798,train
1542,1.317809,0.13664956,train
1543,1.161137,0.13608212,train
1544,2.233252,0.13551569,train
1545,1.981845,0.13495025,train
1546,1.541360,0.13438580,train
1547,2.457655,0.13382236,train
1548,2.511535,0.13325992,train
1549,2.347560,0.13269848,train
1550,0.891547,0.13213804,train
1551,1.533895,0.13157862,train
1552,1.794997,0.13102019,train
1553,1.109274,0.13046278,train
1554,0.776975,0.12990638,train
1555,3.142066,0.12935099,train
1556,1.485731,0.12879661,train
1557,1.345992,0.12824325,train
1558,1.607101,0.12769090,train
1559,1.600143,0.12713957,train
1560,2.214088,0.12658926,train
1561,1.698441,0.12603997,train
1562,1.386884,0.12549171,train
1563,0.649142,0.12494447,train
1564,1.347065,0.12439825,train
1565,2.760167,0.12385306,train
1566,0.958675,0.12330890,train
1567,2.101764,0.12276577,train
1568,1.307423,0.12222367,train
1569,1.772098,0.12168260,train
1570,2.053561,0.12114257,train
1571,1.068063,0.12060357,train
1572,1.905561,0.12006561,train
1573,1.409649,0.11952869,train
1574,2.526579,0.11899281,train
1575,2.662334,0.11845797,train
1576,1.198707,0.11792417,train
1577,1.476783,0.11739142,train
1578,1.800653,0.11685971,train
1579,1.681084,0.11632905,train
1580,1.336763,0.11579944,train
1581,1.216350,0.11527089,train
1582,2.167286,0.11474338,train
1583,2.363177,0.11421692,train
1584,3.038501,0.11369153,train
1585,2.458136,0.11316718,train
1586,0.519738,0.11264390,train
1587,2.700521,0.11212167,train
1588,1.193301,0.11160051,train
1589,1.328569,0.11108040,train
1590,1.458704,0.11056136,train
1591,2.945774,0.11004338,train
1592,2.562229,0.10952647,train
1593,1.053797,0.10901063,train
1594,2.157295,0.10849586,train
1595,3.143160,0.10798216,train
1596,1.458540,0.10746952,train
1597,2.207595,0.10695797,train
1598,2.098655,0.10644748,train
1599,2.282193,0.10593808,train
1600,14.586408,0.10593808,ttt
1600,1.358531,0.10542975,train
1601,2.161523,0.10492249,train
1602,2.680073,0.10441632,train
1603,2.930863,0.10391123,train
1604,2.443019,0.10340723,train
1605,1.968515,0.10290430,train
1606,1.337073,0.10240247,train
1607,2.415429,0.10190172,train
1608,2.881053,0.10140205,train
1609,2.085289,0.10090348,train
1610,2.587583,0.10040600,train
1611,3.400722,0.09990961,train
1612,0.856358,0.09941432,train
1613,1.199815,0.09892012,train
1614,0.609715,0.09842702,train
1615,2.574391,0.09793501,train
1616,1.183418,0.09744411,train
1617,2.260206,0.09695430,train
1618,1.023469,0.09646560,train
1619,1.526297,0.09597800,train
1620,1.792694,0.09549150,train
1621,2.247454,0.09500611,train
1622,0.762416,0.09452183,train
1623,2.920496,0.09403866,train
1624,0.651453,0.09355659,train
1625,1.927774,0.09307564,train
1626,2.910614,0.09259580,train
1627,2.210370,0.09211708,train
1628,2.606471,0.09163946,train
1629,0.574972,0.09116297,train
1630,1.705223,0.09068759,train
1631,1.975292,0.09021333,train
1632,2.892646,0.08974020,train
1633,0.812667,0.08926818,train
1634,1.876841,0.08879729,train
1635,1.034503,0.08832752,train
1636,1.751581,0.08785888,train
1637,1.575144,0.08739136,train
1638,2.449919,0.08692497,train
1639,1.457057,0.08645971,train
1640,1.750201,0.08599558,train
1641,0.794053,0.08553259,train
1642,1.561842,0.08507072,train
1643,2.169287,0.08461000,train
1644,2.987917,0.08415040,train
1645,0.667242,0.08369195,train
1646,1.287757,0.08323463,train
1647,1.498390,0.08277845,train
1648,2.226961,0.08232341,train
1649,2.219299,0.08186951,train
1650,1.453001,0.08141676,train
1651,0.762810,0.08096515,train
1652,1.512453,0.08051469,train
1653,1.856059,0.08006537,train
1654,2.436652,0.07961720,train
1655,1.401942,0.07917019,train
1656,0.999534,0.07872432,train
1657,1.329324,0.07827960,train
1658,1.666239,0.07783604,train
1659,2.014182,0.07739363,train
1660,0.905018,0.07695237,train
1661,2.236812,0.07651228,train
1662,0.626040,0.07607334,train
1663,2.275132,0.07563556,train
1664,0.836098,0.07519894,train
1665,1.059144,0.07476348,train
1666,1.670524,0.07432918,train
1667,2.301129,0.07389605,train
1668,0.959538,0.07346408,train
1669,2.619514,0.07303328,train
1670,1.600153,0.07260364,train
1671,1.222582,0.07217518,train
1672,2.070765,0.07174788,train
1673,1.804372,0.07132176,train
1674,1.507382,0.07089680,train
1675,4.032980,0.07047302,train
1676,1.273845,0.07005042,train
1677,1.574820,0.06962899,train
1678,0.545530,0.06920873,train
1679,2.986925,0.06878966,train
1680,1.643689,0.06837176,train
1681,1.920502,0.06795504,train
1682,3.502566,0.06753951,train
1683,0.516553,0.06712515,train
1684,2.324017,0.06671198,train
1685,1.667336,0.06630000,train
1686,2.212702,0.06588920,train
1687,0.963527,0.06547958,train
1688,1.099422,0.06507116,train
1689,0.625081,0.06466392,train
1690,2.642629,0.06425788,train
1691,0.831949,0.06385302,train
1692,3.000887,0.06344936,train
1693,1.405317,0.06304689,train
1694,0.556593,0.06264562,train
1695,1.202790,0.06224554,train
1696,1.546545,0.06184666,train
1697,1.528646,0.06144898,train
1698,2.327171,0.06105249,train
1699,2.297504,0.06065721,train
1700,15.342034,0.06065721,ttt
1700,1.198713,0.06026312,train
1701,1.270051,0.05987024,train
1702,1.984838,0.05947857,train
1703,1.686852,0.05908809,train
1704,1.088804,0.05869882,train
1705,0.950133,0.05831076,train
1706,0.759211,0.05792391,train
1707,0.535588,0.05753826,train
1708,2.150951,0.05715383,train
1709,1.995717,0.05677060,train
1710,2.247695,0.05638859,train
1711,2.438206,0.05600779,train
1712,1.464213,0.05562820,train
1713,2.105300,0.05524983,train
1714,1.719157,0.05487268,train
1715,1.885961,0.05449674,train
1716,2.624334,0.05412202,train
1717,1.162377,0.05374852,train
1718,1.759656,0.05337623,train
1719,1.285997,0.05300517,train
1720,0.944350,0.05263534,train
1721,1.888429,0.05226672,train
1722,2.674158,0.05189933,train
1723,0.817642,0.05153316,train
1724,0.581868,0.05116822,train
1725,2.228300,0.05080451,train
1726,1.725317,0.05044202,train
1727,1.102191,0.05008077,train
1728,1.700964,0.04972074,train
1729,1.300123,0.04936195,train
1730,0.732228,0.04900438,train
1731,5.043405,0.04864806,train
1732,1.696983,0.04829296,train
1733,1.158991,0.04793910,train
1734,2.560852,0.04758647,train
1735,1.611206,0.04723509,train
1736,1.576267,0.04688494,train
1737,2.995097,0.04653602,train
1738,1.275561,0.04618835,train
1739,1.727321,0.04584192,train
1740,1.100173,0.04549673,train
1741,1.245892,0.04515279,train
1742,1.914171,0.04481008,train
1743,0.692697,0.04446862,train
1744,2.126535,0.04412841,train
1745,2.000941,0.04378944,train
1746,2.411379,0.04345172,train
1747,2.983209,0.04311525,train
1748,3.281369,0.04278003,train
1749,1.969769,0.04244606,train
1750,1.733819,0.04211334,train
1751,2.301072,0.04178187,train
1752,2.198483,0.04145165,train
1753,2.933247,0.04112269,train
1754,1.386998,0.04079498,train
1755,2.093535,0.04046853,train
1756,2.603357,0.04014333,train
1757,2.468991,0.03981939,train
1758,2.026768,0.03949671,train
1759,1.471114,0.03917529,train
1760,1.627878,0.03885512,train
1761,1.265514,0.03853622,train
1762,1.474791,0.03821858,train
1763,1.942598,0.03790220,train
1764,1.474615,0.03758709,train
1765,1.099496,0.03727324,train
1766,1.748099,0.03696065,train
1767,1.750499,0.03664933,train
1768,1.093270,0.03633928,train
1769,1.144619,0.03603050,train
1770,1.187369,0.03572298,train
1771,2.720185,0.03541673,train
1772,1.724611,0.03511176,train
1773,0.814229,0.03480805,train
1774,1.847742,0.03450562,train
1775,1.651829,0.03420446,train
1776,2.608805,0.03390457,train
1777,2.730771,0.03360595,train
1778,1.257909,0.03330862,train
1779,1.144224,0.03301255,train
1780,2.389890,0.03271777,train
1781,2.319822,0.03242426,train
1782,2.631915,0.03213203,train
1783,0.985218,0.03184108,train
1784,2.368584,0.03155141,train
1785,1.509547,0.03126302,train
1786,0.837957,0.03097591,train
1787,1.205564,0.03069008,train
1788,1.793862,0.03040554,train
1789,2.247241,0.03012228,train
1790,2.043290,0.02984030,train
